Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
QReach: A Reachability Analysis Tool for&#xa0;Quantum Markov Chains,Computer Aided Verification,,,,10.1007/978-3-031-65633-0_23,Aochu DaiMingsheng Ying,2024,https://link.springer.com/chapter/10.1007/978-3-031-65633-0_23,Conference paper
An Adaptive Power Control Method for Power Communication Networks Based on Quantum Security,Artificial Intelligence and Machine Learning,,,,10.1007/978-981-96-7188-5_1,Xingnan LiDonghai HuangJiajia FuZhongmiao KangJiangang Lu,2025,https://link.springer.com/chapter/10.1007/978-981-96-7188-5_1,Conference paper
An Optimized Quantum Circuit Representation of&#xa0;Bayesian Networks,Symbolic and Quantitative Approaches to Reasoning with Uncertainty,,,,10.1007/978-3-031-45608-4_13,Walid FathallahNahla Ben AmorPhilippe Leray,2024,https://link.springer.com/chapter/10.1007/978-3-031-45608-4_13,Conference paper
Improving the&#xa0;Quality of&#xa0;Quantum Services Generation Process: Controlling Errors and&#xa0;Noise,Hybrid Artificial Intelligent Systems,,,,10.1007/978-3-031-40725-3_16,Jaime Alvarado-ValienteJavier Romero-ÁlvarezDanel AriasErik B. TerresJose Garcia-AlonsoEnrique MoguelPablo García BringasJuan M. Murillo,2023,https://link.springer.com/chapter/10.1007/978-3-031-40725-3_16,Conference paper
Quantum Machine Learning: Perspectives in&#xa0;Cybersecurity,"Computer Safety, Reliability, and Security. SAFECOMP 2024 Workshops",,,,10.1007/978-3-031-68738-9_20,Davide Pastorello,2024,https://link.springer.com/chapter/10.1007/978-3-031-68738-9_20,Conference paper
Quantum Optimization Approach for Feature Selection in Machine Learning,Metaheuristics,,,,10.1007/978-3-031-62912-9_27,Gérard FleuryBogdan VulpescuPhilippe Lacomme,2024,https://link.springer.com/chapter/10.1007/978-3-031-62912-9_27,Conference paper
On the&#xa0;Feasibility of&#xa0;Deploying Lattice-Based PQC in&#xa0;ARM TrustZone TEEs: A Systematic Vulnerability Assessment,Information Security and Cryptology – ICISC 2025,,,,10.1007/978-981-95-8034-7_8,Hyunmin Kim,2026,https://link.springer.com/chapter/10.1007/978-981-95-8034-7_8,Conference paper
Two-Factor Authenticated Key Exchange with&#xa0;Enhanced Security from&#xa0;Post-quantum Assumptions,Computer Security – ESORICS 2025,,,,10.1007/978-3-032-07891-9_8,Qijia FanChenhao BaoXuanyu ShiShuai HanShengli Liu,2026,https://link.springer.com/chapter/10.1007/978-3-032-07891-9_8,Conference paper
QWalkVec: Node Embedding by&#xa0;Quantum Walk,Advances in Knowledge Discovery and Data Mining,,,,10.1007/978-981-97-2242-6_8,Rei SatoShuichiro HarutaKazuhiro SaitoMori Kurokawa,2024,https://link.springer.com/chapter/10.1007/978-981-97-2242-6_8,Conference paper
MMM: Quantum-Chemical Molecular Representation Learning for&#xa0;Combinatorial Drug Recommendation,Predictive Intelligence in Medicine,,,,10.1007/978-3-032-07904-6_21,Chongmyung KwonYujin KimSeoeun ParkYunji LeeCharmgil Hong,2026,https://link.springer.com/chapter/10.1007/978-3-032-07904-6_21,Conference paper
Integrating PQC in&#xa0;OpenSSL via&#xa0;Shallow Providers for&#xa0;Cryptographic Agility,Secure IT Systems,,,,10.1007/978-3-032-14782-0_2,Akif MehmoodNicola Tuveri,2026,https://link.springer.com/chapter/10.1007/978-3-032-14782-0_2,Conference paper
Quantum Algorithm for&#xa0;Reducing Amplitudes in&#xa0;Order to&#xa0;Search and&#xa0;Filter Data,Supercomputing,,,,10.1007/978-3-032-13127-0_23,Karina ZakharovaArtem ChernikovSergey Sysoev,2026,https://link.springer.com/chapter/10.1007/978-3-032-13127-0_23,Conference paper
Type-safe Quantum Programming in Idris,Programming Languages and Systems,,,,10.1007/978-3-031-30044-8_19,Liliane-Joy DandyEmmanuel JeandelVladimir Zamdzhiev,2023,https://link.springer.com/chapter/10.1007/978-3-031-30044-8_19,Conference paper
Optimizing a&#xa0;Quantum BCD Adder in&#xa0;Terms of&#xa0;T-Gates and&#xa0;CNOT Gates,Euro-Par 2024: Parallel Processing Workshops,,,,10.1007/978-3-031-90200-0_6,Laura M. DonaireGloria OrtegaFrancisco OrtsEster M. Garzón,2025,https://link.springer.com/chapter/10.1007/978-3-031-90200-0_6,Conference paper
Efficient Post-quantum Commutative Group Actions from&#xa0;Orientations of&#xa0;Large Discriminant,Advances in Cryptology – ASIACRYPT 2025,,,,10.1007/978-981-95-5113-2_5,Marc Houben,2026,https://link.springer.com/chapter/10.1007/978-981-95-5113-2_5,Conference paper
Enhanced Quantum-Inspired Neural Architecture Search with&#xa0;Adaptive Pre-trained Backbone Integration,Intelligent Systems,,,,10.1007/978-3-032-15987-8_29,Diego Páez ArdilaThiago Medeiros CarvalhoSantiago VasquezFabio CardosoKarla FigueiredoMarley Vellasco,2026,https://link.springer.com/chapter/10.1007/978-3-032-15987-8_29,Conference paper
Finding Shortest Vector Using Quantum NV Sieve on&#xa0;Grover,Information Security and Cryptology – ICISC 2023,,,,10.1007/978-981-97-1235-9_6,Hyunji KimKyoungbae JangYujin OhWoojin SeokWonhuck LeeKwangil BaeIlkwon SohnHwajeong Seo,2024,https://link.springer.com/chapter/10.1007/978-981-97-1235-9_6,Conference paper
Classification of&#xa0;Hybrid Quantum-Classical Computing,Computational Science – ICCS 2023,,,,10.1007/978-3-031-36030-5_2,Frank PhillipsonNiels NeumannRobert Wezeman,2023,https://link.springer.com/chapter/10.1007/978-3-031-36030-5_2,Conference paper
How Does Post-quantum Cryptography Affect Central Bank Digital Currency?,Ubiquitous Security,,,,10.1007/978-981-97-1274-8_4,Lars HupelMakan Rafiee,2024,https://link.springer.com/chapter/10.1007/978-981-97-1274-8_4,Conference paper
Quantum Circuits of&#xa0;AES with&#xa0;a&#xa0;Low-Depth Linear Layer and&#xa0;a&#xa0;New Structure,Advances in Cryptology – ASIACRYPT 2024,,,,10.1007/978-981-96-0944-4_12,Haotian ShiXiutao Feng,2025,https://link.springer.com/chapter/10.1007/978-981-96-0944-4_12,Conference paper
Design Considerations for&#xa0;Denoising Quantum Time Series Autoencoder,Computational Science – ICCS 2024,,,,10.1007/978-3-031-63778-0_18,Jacob L. CybulskiSebastian Zając,2024,https://link.springer.com/chapter/10.1007/978-3-031-63778-0_18,Conference paper
Programmable Logic Array in Quantum Computing,Machine Intelligence and Emerging Technologies,,,,10.1007/978-3-031-34622-4_35,Fatema AkterTamanna TabassumMohammed Nasir Uddin,2023,https://link.springer.com/chapter/10.1007/978-3-031-34622-4_35,Conference paper
Multi-agent Quantum Reinforcement Learning for&#xa0;Digital Twin Placement in&#xa0;6G Multi-tier Systems,Industrial Networks and Intelligent Systems,,,,10.1007/978-3-031-67357-3_6,Shehbaz TariqMuhammad Shohibul UlumAbdurrahman Wachid ShaffarWook ParkSunghwan KimHyundong Shin,2024,https://link.springer.com/chapter/10.1007/978-3-031-67357-3_6,Conference paper
A Quantum Physics Approach for Enabling Information-Theoretic Secure Communication Channels,Digital Forensics and Cyber Crime,,,,10.1007/978-3-031-56583-0_1,Ivan CvitićDragan Peraković,2024,https://link.springer.com/chapter/10.1007/978-3-031-56583-0_1,Conference paper
Design and Exploration of Data-Handling Quantum-Computational Computer Circuits for the Implementation of Ultra-Area and Low-Power Devices,Beyond Artificial Intelligence,,,,10.1007/978-981-96-4170-3_29,Mukesh PatidarPraveen BhanodiaShreyaskumar PatelDron MishraRupesh ShuklaDilip Kumar SharmaAaryesh ShuklaMayur Tembhurney,2025,https://link.springer.com/chapter/10.1007/978-981-96-4170-3_29,Conference paper
Addressing Machine Unavailability in&#xa0;Job Shop Scheduling: A Quantum Computing Approach,Metaheuristics,,,,10.1007/978-3-031-62912-9_23,Riad AggouneSamuel Deleplanque,2024,https://link.springer.com/chapter/10.1007/978-3-031-62912-9_23,Conference paper
Priority-Based Weighted Constrained Crowd Judgement Analysis with&#xa0;Quantum Genetic Algorithm,Advanced Network Technologies and Intelligent Computing,,,,10.1007/978-3-031-83793-7_29,Suraj MandalSujoy ChatterjeeAnirban Mukhopadhyay,2025,https://link.springer.com/chapter/10.1007/978-3-031-83793-7_29,Conference paper
An Evaluation of&#xa0;Post-quantum and&#xa0;Hybrid Noise Protocol Variants on&#xa0;Mobile Devices,Innovative Security Solutions for Information Technology and Communications,,,,10.1007/978-3-031-87760-5_12,Joshua RenckensPeter B. RønneJohann GroßschädlPeter Y. A. Ryan,2025,https://link.springer.com/chapter/10.1007/978-3-031-87760-5_12,Conference paper
Two-Round Post-quantum Private Equality Test and&#xa0;OT from&#xa0;RLWE-Encryption,Information and Communications Security,,,,10.1007/978-981-97-8801-9_2,Shengzhe MengChengrui DangBei LiangJintai Ding,2025,https://link.springer.com/chapter/10.1007/978-981-97-8801-9_2,Conference paper
Semi-self-testing Quantum Random Number Generator with&#xa0;CMOS Sensors,Parallel Processing and Applied Mathematics,,,,10.1007/978-3-031-85700-3_27,Hamid Tebyanian,2025,https://link.springer.com/chapter/10.1007/978-3-031-85700-3_27,Conference paper
How (not) to&#xa0;Build Quantum PKE in&#xa0;Minicrypt,Advances in Cryptology – CRYPTO 2024,,,,10.1007/978-3-031-68394-7_6,Longcheng LiQian LiXingjian LiQipeng Liu,2024,https://link.springer.com/chapter/10.1007/978-3-031-68394-7_6,Conference paper
Optimal Task Scheduling in&#xa0;6G Networks: A Variational Quantum Computing Approach,Industrial Networks and Intelligent Systems,,,,10.1007/978-3-031-67357-3_5,Uman KhalidJunaid ur RehmanAhmad FarooqFakhar ZamanHyundong Shin,2024,https://link.springer.com/chapter/10.1007/978-3-031-67357-3_5,Conference paper
From Classical Rationality to Quantum Cognition,Human and Artificial Rationalities,,,,10.1007/978-3-031-55245-8_13,Pierre Uzan,2024,https://link.springer.com/chapter/10.1007/978-3-031-55245-8_13,Conference paper
Quantum Graph Neural Networks Based Protein-Ligand Classification,Artificial Intelligence and Knowledge Processing,,,,10.1007/978-3-031-68617-7_11,Srinjoy GangulyVaishnavi ChandilkarPrateek JainLuis Gerardo Ayala Bertel,2024,https://link.springer.com/chapter/10.1007/978-3-031-68617-7_11,Conference paper
Compressed Verification for&#xa0;Post-quantum Signatures with&#xa0;Long-Term Public Keys,Cryptology and Network Security,,,,10.1007/978-981-95-4434-9_1,Gustavo BanegasAnaëlle Le DévéhatBenjamin Smith,2026,https://link.springer.com/chapter/10.1007/978-981-95-4434-9_1,Conference paper
Interactive Oracle Arguments in&#xa0;the&#xa0;QROM and&#xa0;Applications to&#xa0;Succinct Verification of&#xa0;Quantum Computation,Topics in Cryptology – CT-RSA 2024,,,,10.1007/978-3-031-58868-6_16,Islam Faisal,2024,https://link.springer.com/chapter/10.1007/978-3-031-58868-6_16,Conference paper
Atom-Level Quantum Pretraining Enhances the&#xa0;Spectral Perception of&#xa0;Molecular Graphs in&#xa0;Graphormer,AI in Drug Discovery,,,,10.1007/978-3-031-72381-0_7,Alessio FallaniJosé Arjona-MedinaKonstantin ChernichenkoRamil NugmanovJörg Kurt WegnerAlexandre Tkatchenko,2025,https://link.springer.com/chapter/10.1007/978-3-031-72381-0_7,Conference paper
Why Combining Belief Functions on&#xa0;Quantum Circuits?,Belief Functions: Theory and Applications,,,,10.1007/978-3-031-67977-3_17,Qianli ZhouHao LuoÉloi BosséYong Deng,2024,https://link.springer.com/chapter/10.1007/978-3-031-67977-3_17,Conference paper
Reducing the&#xa0;Number of&#xa0;Qubits in&#xa0;Quantum Factoring,Advances in Cryptology – CRYPTO 2025,,,,10.1007/978-3-032-01878-6_13,Clémence ChevignardPierre-Alain FouqueAndré Schrottenloher,2025,https://link.springer.com/chapter/10.1007/978-3-032-01878-6_13,Conference paper
QEA-Net: Quantum-Effects-based Attention Networks,Pattern Recognition and Computer Vision,,,,10.1007/978-981-99-8435-0_9,Juntao ZhangJun ZhouHailong WangYang LeiPeng ChengZehan LiHao WuKun YuWenbo An,2024,https://link.springer.com/chapter/10.1007/978-981-99-8435-0_9,Conference paper
Tracing Quantum State Distinguishers via Backtracking,Advances in Cryptology – CRYPTO 2023,,,,10.1007/978-3-031-38554-4_1,Mark Zhandry,2023,https://link.springer.com/chapter/10.1007/978-3-031-38554-4_1,Conference paper
Exploring the&#xa0;Usability of&#xa0;Quantum Machine Learning for&#xa0;EEG Signal Classification,Advanced Computing,,,,10.1007/978-3-031-56700-1_34,Devansh SinghYashasvi KanatheyYoginii WaykoleRohit Kumar MishraRahee WalambeKhan Hassan AqeelKetan Kotecha,2024,https://link.springer.com/chapter/10.1007/978-3-031-56700-1_34,Conference paper
Deniable Public-Key Authenticated Quantum Key Exchange,Innovative Security Solutions for Information Technology and Communications,,,,10.1007/978-3-031-52947-4_8,Jeroen van WierArash AtashpendarPeter Roenne,2024,https://link.springer.com/chapter/10.1007/978-3-031-52947-4_8,Conference paper
Efficient Linkable Ring Signatures: New Framework and&#xa0;Post-quantum Instantiations,Computer Security – ESORICS 2024,,,,10.1007/978-3-031-70903-6_22,Yuxi XueXingye LuMan Ho AuChengru Zhang,2024,https://link.springer.com/chapter/10.1007/978-3-031-70903-6_22,Conference paper
Area Efficient Polynomial Arithmetic Accelerator for&#xa0;Post-quantum Digital Signatures and&#xa0;KEMs,Constructive Approaches for Security Analysis and Design of Embedded Systems,,,,10.1007/978-3-032-01405-4_7,Dina KamelFrançois-Xavier Standaert,2026,https://link.springer.com/chapter/10.1007/978-3-032-01405-4_7,Conference paper
Abstract Argumentation Goes Quantum: An Encoding to&#xa0;QUBO Problems,PRICAI 2022: Trends in Artificial Intelligence,,,,10.1007/978-3-031-20862-1_4,Marco BaiolettiFrancesco Santini,2022,https://link.springer.com/chapter/10.1007/978-3-031-20862-1_4,Conference paper
Towards Post-quantum Secure PAKE - A Tight Security Proof for&#xa0;OCAKE in&#xa0;the&#xa0;BPR Model,Cryptology and Network Security,,,,10.1007/978-981-97-8016-7_9,Nouri AlnahawiKathrin HövelmannsAndreas HülsingSilvia Ritsch,2025,https://link.springer.com/chapter/10.1007/978-981-97-8016-7_9,Conference paper
Classification of&#xa0;the&#xa0;Polish Handwritten Letters by&#xa0;the&#xa0;Use of&#xa0;Quantum Convolutional Neural Network,Computational Science – ICCS 2025 Workshops,,,,10.1007/978-3-031-97570-7_17,Joanna WiśniewskaMarek Sawerwain,2025,https://link.springer.com/chapter/10.1007/978-3-031-97570-7_17,Conference paper
OSC-Qasm: Interfacing Music Software with&#xa0;Quantum Computing,"Artificial Intelligence in Music, Sound, Art and Design",,,,10.1007/978-3-031-29956-8_24,Omar Costa HamidoPaulo Vitor Itaboraí,2023,https://link.springer.com/chapter/10.1007/978-3-031-29956-8_24,Conference paper
Uncomputation in&#xa0;the&#xa0;Qrisp High-Level Quantum Programming Framework,Reversible Computation,,,,10.1007/978-3-031-38100-3_11,Raphael SeidelNikolay TcholtchevSebastian BockManfred Hauswirth,2023,https://link.springer.com/chapter/10.1007/978-3-031-38100-3_11,Conference paper
Best-of-Both-Worlds Multiparty Quantum Computation with&#xa0;Publicly Verifiable Identifiable Abort,Advances in Cryptology – EUROCRYPT 2024,,,,10.1007/978-3-031-58751-1_5,Kai-Min ChungMi-Ying HuangEr-Cheng TangJiapeng Zhang,2024,https://link.springer.com/chapter/10.1007/978-3-031-58751-1_5,Conference paper
Charged Particle Reconstruction for&#xa0;Future High Energy Colliders with&#xa0;Quantum Approximate Optimization Algorithm,"Intelligent Computers, Algorithms, and Applications",,,,10.1007/978-981-97-0065-3_21,Hideki Okawa,2024,https://link.springer.com/chapter/10.1007/978-981-97-0065-3_21,Conference paper
Quantum Block-Matching Algorithm Using Dissimilarity Measure,Service-Oriented Computing – ICSOC 2023 Workshops,,,,10.1007/978-981-97-0989-2_15,M. Martínez-FelipeJ. Montiel-PérezVictor OnofreA. Maldonado-RomoRicky Young,2024,https://link.springer.com/chapter/10.1007/978-981-97-0989-2_15,Conference paper
Quantum-Blockchain Healthcare System for&#xa0;Invasive and&#xa0;No-Invasive-IoMT Data,Mobile Web and Intelligent Information Systems,,,,10.1007/978-3-031-68005-2_13,Tor Morten GrønliAbdullah LakhanMuhammad Younas,2024,https://link.springer.com/chapter/10.1007/978-3-031-68005-2_13,Conference paper
Towards Interconnected Quantum Networks: A Requirements Analysis,Information Security Theory and Practice,,,,10.1007/978-3-031-60391-4_4,Swantje KastrupNils gentschen Felde,2024,https://link.springer.com/chapter/10.1007/978-3-031-60391-4_4,Conference paper
Quokka: A Service Ecosystem for&#xa0;Workflow-Based Execution of&#xa0;Variational Quantum Algorithms,Service-Oriented Computing – ICSOC 2022 Workshops,,,,10.1007/978-3-031-26507-5_35,Martin BeiselJohanna BarzenSimon GarhoferFrank LeymannFelix TrugerBenjamin WederVladimir Yussupov,2023,https://link.springer.com/chapter/10.1007/978-3-031-26507-5_35,Conference paper
A Methodology for&#xa0;Comparing and&#xa0;Benchmarking Quantum Devices,Unconventional Computation and Natural Computation,,,,10.1007/978-3-031-63742-1_3,Jessica ParkSusan StepneyIrene D’Amico,2024,https://link.springer.com/chapter/10.1007/978-3-031-63742-1_3,Conference paper
Making an Asymmetric PAKE Quantum-Annoying by Hiding Group Elements,Computer Security – ESORICS 2023,,,,10.1007/978-3-031-50594-2_9,Marcel TiepeltEdward EatonDouglas Stebila,2024,https://link.springer.com/chapter/10.1007/978-3-031-50594-2_9,Conference paper
QKSA: Quantum Knowledge Seeking Agent,Artificial General Intelligence,,,,10.1007/978-3-031-19907-3_37,Aritra SarkarZaid Al-ArsKoen Bertels,2023,https://link.springer.com/chapter/10.1007/978-3-031-19907-3_37,Conference paper
Forward and Backward Constrained Bisimulations for Quantum Circuits,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-031-57249-4_17,A. Jiménez-PastorK. G. LarsenM. TribastoneM. Tschaikowski,2024,https://link.springer.com/chapter/10.1007/978-3-031-57249-4_17,Conference paper
The Future Era of Quantum Computing,Cybersecurity in the Age of Smart Societies,,,,10.1007/978-3-031-20160-8_27,Galathara KahandaVraj PatelMihir ParikhMichael IppolitoMaansi SolankiSakib Ahmed,2023,https://link.springer.com/chapter/10.1007/978-3-031-20160-8_27,Conference paper
Quantum Circuit Compilation for&#xa0;the&#xa0;Graph Coloring Problem,AIxIA 2022 – Advances in Artificial Intelligence,,,,10.1007/978-3-031-27181-6_26,Angelo OddiRiccardo RasconiMarco BaiolettiVieri Giuliano SantucciHamish Beck,2023,https://link.springer.com/chapter/10.1007/978-3-031-27181-6_26,Conference paper
Plum: SNARK-Friendly Post-Quantum Signature Based on&#xa0;Power Residue PRFs,Provable and Practical Security,,,,10.1007/978-981-95-2961-2_6,Xinyu ZhangQishuang FuRon SteinfeldJoseph K. LiuTsz Hon YuenMan Ho Au,2026,https://link.springer.com/chapter/10.1007/978-981-95-2961-2_6,Conference paper
From $$\mathcal {O}(n^{2})$$ to&#xa0; $$\mathcal {O}(n)$$ Parameters: Quantum Self-attention in&#xa0;Vision Transformers for&#xa0;Biomedical Image Classification,Efficient Medical Artificial Intelligence,,,,10.1007/978-3-032-13961-0_12,Thomas BoucherJohn WhittleEvangelos B. Mazomenos,2026,https://link.springer.com/chapter/10.1007/978-3-032-13961-0_12,Conference paper
Convergence and&#xa0;Variability Assessment and&#xa0;Analysis of&#xa0;QGANs and&#xa0;GANs for&#xa0;Advanced Cybersecurity Applications: An Empirical Study,"Web Information Systems Engineering - WISE 2025 PhD Symposium, Demos and Workshops",,,,10.1007/978-981-95-7394-3_14,Md Abdur RahmanAlfredo CuzzocreaHossain Shahriar,2026,https://link.springer.com/chapter/10.1007/978-981-95-7394-3_14,Conference paper
A Subexponential Quantum Algorithm for&#xa0;the&#xa0;Semidirect Discrete Logarithm Problem,Post-Quantum Cryptography,,,,10.1007/978-3-031-62743-9_7,Christopher BattarbeeDelaram KahrobaeiLudovic PerretSiamak F. Shahandashti,2024,https://link.springer.com/chapter/10.1007/978-3-031-62743-9_7,Conference paper
Structure and&#xa0;Features of&#xa0;the&#xa0;Software and&#xa0;Information Environment of&#xa0;the&#xa0;HybriLIT Heterogeneous Platform,Distributed Computer and Communication Networks,,,,10.1007/978-3-031-80853-1_33,Anastasia AnikinaDmitry BelyakovTatevik BezhanyanMagrarit KirakosyanAleksand KokorevMaria LyubimovaMikhail MatveevDmitry PodgainyAdiba RahmonovaSara ShadmehriOksana StreltsovaShushanik TorosyanMartin ValaMaxim Zuev,2025,https://link.springer.com/chapter/10.1007/978-3-031-80853-1_33,Conference paper
Automated Issuance of&#xa0;Post-Quantum Certificates: A New Challenge,Applied Cryptography and Network Security,,,,10.1007/978-3-031-54773-7_1,Alexandre Augusto GironFrederico SchardongLucas Pandolfo PerinRicardo CustódioVictor ValleVictor Mateu,2024,https://link.springer.com/chapter/10.1007/978-3-031-54773-7_1,Conference paper
Efficient Multi-instance Vector Commitment and&#xa0;Application to&#xa0;Post-quantum Signatures,Information Security and Privacy,,,,10.1007/978-981-96-9098-5_2,Dung Bui,2025,https://link.springer.com/chapter/10.1007/978-981-96-9098-5_2,Conference paper
Polynomial Inversion Algorithms in&#xa0;Constant Time for&#xa0;Post-Quantum Cryptography,Progress in Cryptology – INDOCRYPT 2024,,,,10.1007/978-3-031-80311-6_12,Abhraneel DuttaEmrah KaragozEdoardo PersichettiPakize Sanal,2025,https://link.springer.com/chapter/10.1007/978-3-031-80311-6_12,Conference paper
Quantum Circuit Depth and&#xa0;Penalty Parameters in&#xa0;QAOA: A COBYLA Convergence Study on&#xa0;the&#xa0;Multi-dimensional Knapsack Problem,Soft Computing Models in Industrial and Environmental Applications,,,,10.1007/978-3-032-29254-4_36,Igor Dudkiewicz,2026,https://link.springer.com/chapter/10.1007/978-3-032-29254-4_36,Conference paper
A New World in&#xa0;the&#xa0;Depths of&#xa0;Microcrypt: Separating OWSGs and&#xa0;Quantum Money from&#xa0;QEFID,Advances in Cryptology – EUROCRYPT 2025,,,,10.1007/978-3-031-91098-2_2,Amit BeheraGiulio MalavoltaTomoyuki MorimaeTamer MourTakashi Yamakawa,2025,https://link.springer.com/chapter/10.1007/978-3-031-91098-2_2,Conference paper
A Multi-agent Security Testing Framework on Software-Defined Space-Based Network,Frontiers of Networking Technologies,,,,10.1007/978-981-95-8450-5_6,Liqiang HeJinjing ZhaoRuonan WangHongzheng ZhangLing Pang,2026,https://link.springer.com/chapter/10.1007/978-981-95-8450-5_6,Conference paper
Generic Security of&#xa0;the&#xa0;SAFE API and&#xa0;Its Applications,Advances in Cryptology – ASIACRYPT 2023,,,,10.1007/978-981-99-8742-9_10,Dmitry KhovratovichMario Marhuenda BeltránBart Mennink,2023,https://link.springer.com/chapter/10.1007/978-981-99-8742-9_10,Conference paper
"How to&#xa0;Construct Quantum FHE, Generically",Advances in Cryptology – CRYPTO 2024,,,,10.1007/978-3-031-68382-4_8,Aparna GupteVinod Vaikuntanathan,2024,https://link.springer.com/chapter/10.1007/978-3-031-68382-4_8,Conference paper
Faster Post-quantum TLS 1.3 Based on&#xa0;ML-KEM: Implementation and&#xa0;Assessment,Computer Security – ESORICS 2024,,,,10.1007/978-3-031-70890-9_7,Jieyu ZhengHaoliang ZhuYifan DongZhenyu SongZhenhao ZhangYafang YangYunlei Zhao,2024,https://link.springer.com/chapter/10.1007/978-3-031-70890-9_7,Conference paper
Improving Hybrid Quantum Annealing Tomographic Image Reconstruction with Regularization Strategies,Bildverarbeitung für die Medizin 2024,,,,10.1007/978-3-658-44037-4_3,Merlin A. NauA. Hans VĳaMaximilian P. ReymannWesley GohnAndreas K. Maier,2024,https://link.springer.com/chapter/10.1007/978-3-658-44037-4_3,Conference paper
Quantum Lung Segmentation: QCU-Net Applied to&#xa0;Chest X-Ray Images,Algorithmic Aspects in Information and Management,,,,10.1007/978-981-97-7801-0_17,Haoqi HeMingkai Huang,2024,https://link.springer.com/chapter/10.1007/978-981-97-7801-0_17,Conference paper
Magnetisation Reconstruction for Quantum Metrology,Bildverarbeitung für die Medizin 2024,,,,10.1007/978-3-658-44037-4_50,Kartikay TehlanMichele BissoloRiccardo SilvioliJohannes OberreuterAndreas StierNassir NavabThomas Wendler,2024,https://link.springer.com/chapter/10.1007/978-3-658-44037-4_50,Conference paper
A Comparison of&#xa0;Unified Multiplier Designs for&#xa0;the&#xa0;Falcon Post-quantum Digital Signature,Lightweight Cryptography for Security and Privacy,,,,10.1007/978-3-032-15541-2_5,Rahul MageshModini AyyagariSharath PendyalaAydin Aysu,2026,https://link.springer.com/chapter/10.1007/978-3-032-15541-2_5,Conference paper
Quantum Constant Propagation,Static Analysis,,,,10.1007/978-3-031-44245-2_9,Yanbin ChenYannick Stade,2023,https://link.springer.com/chapter/10.1007/978-3-031-44245-2_9,Conference paper
Enabling Elasticity in&#xa0;Scientific Workflows for&#xa0;High-Performance Computing Systems,Euro-Par 2025: Parallel Processing,,,,10.1007/978-3-031-99854-6_21,Rajat BhattaraiHoward PritchardSheikh Ghafoor,2026,https://link.springer.com/chapter/10.1007/978-3-031-99854-6_21,Conference paper
Comparing Integer Encodings in&#xa0;QUBO for&#xa0;Quantum and&#xa0;Digital Annealing: The Travelling Salesman Problem,Metaheuristics,,,,10.1007/978-3-031-62912-9_25,Philippe Codognet,2024,https://link.springer.com/chapter/10.1007/978-3-031-62912-9_25,Conference paper
Post Quantum Lightweight OWF Candidates,"Cyber Security, Cryptology, and Machine Learning",,,,10.1007/978-3-031-76934-4_23,Paweł CyprysShlomi DolevOded Margalit,2025,https://link.springer.com/chapter/10.1007/978-3-031-76934-4_23,Conference paper
Detection and&#xa0;Identification of&#xa0;Power Quality Disturbance Signals in&#xa0;New Power System Based on&#xa0;Quantum Classic Hybrid Convolutional Neural Networks,Data Security and Privacy Protection,,,,10.1007/978-981-97-8546-9_11,Yue LiXinhao LiHaopeng JiaAnjiang LiuQingle WangShuqing HaoHao Liu,2025,https://link.springer.com/chapter/10.1007/978-981-97-8546-9_11,Conference paper
ShowVoc: A Thorough Platform for Publishing and Browsing Linked Open Datasets,The Semantic Web,,,,10.1007/978-3-031-94578-6_18,Armando StellatoManuel FiorelliTiziano LorenzettiAndrea TurbatiWillem van GemertDenis DechandonAnikó GerencsérEnrico Francesconi,2025,https://link.springer.com/chapter/10.1007/978-3-031-94578-6_18,Conference paper
"VDOO: A Short, Fast, Post-quantum Multivariate Digital Signature Scheme",Progress in Cryptology – INDOCRYPT 2023,,,,10.1007/978-3-031-56235-8_10,Anindya GangulyAngshuman KarmakarNitin Saxena,2024,https://link.springer.com/chapter/10.1007/978-3-031-56235-8_10,Conference paper
Variational Quantum Eigensolver for&#xa0;Optimizing Network Scheduling Using QUBO Formulation,Industrial Networks and Intelligent Systems,,,,10.1007/978-3-031-67357-3_4,Syed Muhammad Abuzar RizviMuhammad Mustafa Umar GondelUsama Inam ParachaHyundong Shin,2024,https://link.springer.com/chapter/10.1007/978-3-031-67357-3_4,Conference paper
Revisiting Anonymity in&#xa0;Post-quantum Public Key Encryption,Post-Quantum Cryptography,,,,10.1007/978-3-031-62746-0_14,Yao ChengXianhui LuZiyi LiBao Li,2024,https://link.springer.com/chapter/10.1007/978-3-031-62746-0_14,Conference paper
1D Quantum Convolutional Neural Network for&#xa0;Time Series Forecasting and&#xa0;Classification,Advances in Computational Intelligence,,,,10.1007/978-3-031-47765-2_2,Mayra Alejandra Rivera-RuizSandra Leticia Juárez-OsorioAndres Mendez-VazquezJosé Mauricio López-RomeroEduardo Rodriguez-Tello,2024,https://link.springer.com/chapter/10.1007/978-3-031-47765-2_2,Conference paper
Quantum Augmented Lattice Attack on&#xa0;NTRU with&#xa0;Side Information,Information Security and Cryptology,,,,10.1007/978-981-97-0945-8_18,Qingfeng ChengJinzheng CaoXiangyang Luo,2024,https://link.springer.com/chapter/10.1007/978-981-97-0945-8_18,Conference paper
